acc_x,acc_y,acc_z,acc,acc1_x,acc1_y,acc1_z,acc2_x,acc2_y,acc2_z,acc_x_std,acc_y_std,acc_z_std,acc_std,acc1_x_std,acc1_y_std,acc1_z_std,acc2_x_std,acc2_y_std,acc2_z_std,acc_max,acc_min,acc_z_max,acc_z_min,acc_fft_sum,acc_fft_0,acc_fft_1,acc_fft_2,acc_fft_3,acc_fft_4,acc_fft_5,acc_fft_6,acc_fft_7,acc_fft_8,acc_fft_9,acc_fft_10,acc_fft_11,acc_fft_12,acc_fft_13,acc_fft_14,acc_fft_15,acc_fft_16,acc_z_fft_sum,acc_z_fft_0,acc_z_fft_1,acc_z_fft_2,acc_z_fft_3,acc_z_fft_4,acc_z_fft_5,acc_z_fft_6,acc_z_fft_7,acc_z_fft_8,acc_z_fft_9,acc_z_fft_10,acc_z_fft_11,acc_z_fft_12,acc_z_fft_13,acc_z_fft_14,acc_z_fft_15,acc_z_fft_16,label
0.001713672,0.003688281,-0.082514844,0.133267531,-0.17133502,-0.239719457,9.491513602,0.001444559,-0.000871824,9.496056051,0.061990207,0.065814112,0.073489771,0.051381234,0.061218975,0.064197905,0.071780552,0.066380335,0.063858981,0.071463659,0.333819,0.011387,0.1231,-0.3096,0.728698452,0.266535063,0.005545215,0.00841518,0.000569341,0.001926976,0.008760646,0.004154741,0.004675688,0.007644777,0.017548759,0.006971978,0.007694637,0.008603341,0.007166393,0.006337638,0.001124811,0.010213377,1.040751071,0.165029688,0.012630906,0.009968723,0.011420774,0.020575027,0.00880948,0.010082626,0.00996163,0.009832345,0.019899244,0.011762657,0.014589847,0.010001315,0.007152336,0.014716712,0.006717263,0.006409393,14
0.000835547,0.003859375,-0.084546484,0.131723578,-0.174178137,-0.236726688,9.489568313,0.001960027,1.17E-08,9.494089031,0.059151173,0.064806562,0.070836635,0.050290954,0.05812722,0.06351342,0.069196541,0.065020981,0.061435699,0.068954442,0.299818,0.011387,0.1231,-0.2703,0.714840711,0.263447156,0.005512796,0.007400982,0.00254925,0.000783408,0.007851994,0.00484124,0.007097393,0.006073455,0.008589215,0.010232577,0.008745797,0.010644534,0.002724551,0.010351058,0.002418389,0.009542317,0.965323827,0.169092969,0.005842493,0.016893269,0.003421339,0.011091562,0.020000232,0.001001328,0.006484899,0.007794636,0.007634911,0.006615769,0.008074335,0.016839571,0.008019552,0.012093466,0.003872377,0.010108884,14
0.001011719,0.001491406,-0.079056641,0.13291982,-0.173579559,-0.244208609,9.494805637,-0.000275305,0.000673117,9.499510582,0.062862452,0.070158235,0.074955374,0.055476963,0.062053278,0.070211813,0.073285153,0.070830536,0.064759772,0.073090814,0.475895,0.021382,0.0835,-0.2703,0.790971341,0.265839641,0.003568483,0.015072349,0.003786892,0.003619789,0.005396005,0.004185654,0.004154987,0.006374546,0.004981675,0.010988396,0.005238953,0.005935915,0.005981673,0.002539443,0.009038076,0.004224045,1.032705332,0.158113281,0.008955601,0.01095732,0.004901673,0.007008442,0.011588691,0.014028651,0.012114722,0.002486758,0.010160418,0.01147748,0.002554561,0.018597925,0.004934446,0.007809348,0.012804585,0.004359601,14
0.000530469,0.000314453,-0.076391016,0.130356875,-0.172981043,-0.248248828,9.497349492,-0.001268332,0.001487371,9.502142852,0.06437707,0.075691662,0.074567744,0.065399033,0.06379268,0.075099501,0.072918651,0.075872707,0.066647892,0.072832753,0.55957,0.016682,0.0835,-0.269,0.928434409,0.26071375,0.007213012,0.014144033,0.003053779,0.001255968,0.001121112,0.007969466,0.005917326,0.005604243,0.009754333,0.00900064,0.007239337,0.00291325,0.011703847,0.0054223,0.012800794,0.014779079,1.059457787,0.152782031,0.0077973,0.009172962,0.0055617,0.008082155,0.011147984,0.015034339,0.00879538,0.005748505,0.013941036,0.013719823,0.007263413,0.013735771,0.0142331,0.006812507,0.012003155,0.020482639,14
0.000614844,0.00329375,-0.084161328,0.130730043,-0.174028535,-0.240018719,9.489867617,0.00143966,0.000371805,9.494472684,0.061049103,0.069877911,0.071389844,0.060913387,0.060735687,0.068640531,0.069736751,0.069850835,0.063418127,0.069517777,0.55957,0.016682,0.1226,-0.2311,0.845857485,0.261460086,0.005113175,0.005350115,0.003008227,0.006214856,0.009922704,0.005060836,0.008449231,0.005077783,0.006861925,0.01219729,0.00567937,0.002916626,0.010278536,0.008592961,0.005230986,0.021746177,0.994264693,0.168322656,0.008983846,0.006252481,0.002520401,0.01400637,0.014588258,0.007880074,0.008000732,0.002656637,0.009281258,0.016606595,0.00551962,0.014668589,0.004974025,0.002866317,0.006279476,0.028796736,14
0.002344922,0.002991016,-0.08864375,0.134864758,-0.171185387,-0.239719438,9.485528133,0.000413742,-0.001012063,9.490073281,0.064695051,0.063680004,0.070119025,0.053300396,0.063874021,0.062935461,0.068412395,0.066189097,0.064931665,0.068170242,0.280248,0.026532,0.1226,-0.2314,0.751195313,0.269729516,0.00452246,0.006010455,0.010235173,0.008772305,0.014363772,0.006525376,0.009649433,0.008517071,0.006722942,0.000456926,0.003525065,0.004388527,0.009411013,0.004542372,0.005617878,0.00812774,0.985956684,0.1772875,0.003615412,0.005516963,0.007826149,0.019272788,0.020808191,0.00234095,0.011384315,0.007286481,0.004549394,0.005340796,0.00772517,0.008290771,0.017877254,0.003720129,0.020986347,0.015888728,14
0.002399219,0.001348438,-0.089225391,0.137545957,-0.164750945,-0.24166477,9.485079199,-0.001243336,-0.000572762,9.489556133,0.066541014,0.062944185,0.076579731,0.057480313,0.064945985,0.062644985,0.074764792,0.066548398,0.065654639,0.074766895,0.32353,0.017335,0.1229,-0.3086,0.813602167,0.275091914,0.001263271,0.009326859,0.005134989,0.012852519,0.010935518,0.008629779,0.00326286,0.015049128,0.009797697,0.006434883,0.00365618,0.004011156,0.00419331,0.005892146,0.007878536,0.005520381,1.081689503,0.178450781,0.002864542,0.00442653,0.010812689,0.013897874,0.021877175,0.011301746,0.003945134,0.016447383,0.015922743,0.007977811,0.006386,0.002250451,0.012951447,0.007892151,0.021294073,0.012810986,14
0.002719922,0.001932812,-0.084371875,0.133389797,-0.166995539,-0.243011504,9.489717961,-0.000688148,-0.001130812,9.494278938,0.064016911,0.065963719,0.072246585,0.054825568,0.063477382,0.066079593,0.070572547,0.067013511,0.065264398,0.070590164,0.32353,0.017335,0.1229,-0.3086,0.761215047,0.266779594,0.011469321,0.008295853,0.008002299,0.007959538,0.004620132,0.008788949,0.009348369,0.012504903,0.002228144,0.003023473,0.003162561,0.002092275,0.00395145,0.008155956,0.004883592,0.002812845,0.997653541,0.16874375,0.010219092,0.006130856,0.009551253,0.003980521,0.005569392,0.018070116,0.007629454,0.020855029,0.008110276,0.009898532,0.001471076,0.005437997,0.008153129,0.014889137,0.006269552,0.005492205,14
0.0036375,0.002848438,-0.086992969,0.131355156,-0.171335055,-0.254383949,9.486725203,-0.000381418,-0.002154406,9.491675969,0.060320007,0.064918378,0.068006054,0.053034485,0.060275319,0.066217714,0.066451963,0.063245269,0.064505164,0.066175896,0.347879,0.029682,0.0847,-0.3477,0.75095158,0.262710313,0.009184934,0.008022101,0.008268124,0.008932072,0.005988543,0.008456862,0.007290784,0.008584711,0.014967703,0.00567472,0.002251921,0.006542784,0.00579004,0.008191299,0.006697651,0.01074859,0.966185199,0.173985938,0.015744174,0.003862994,0.007152996,0.011913267,0.012289769,0.00842864,0.007289809,0.009888804,0.015435018,0.006917375,0.003148248,0.005489889,0.01027353,0.008350269,0.004589057,0.017595179,14
0.001639062,0.005623438,-0.093123437,0.138301484,-0.166995559,-0.250194094,9.480889348,0.003045578,-0.001302617,9.485655949,0.063665994,0.062961979,0.07237441,0.053240976,0.06320591,0.06467673,0.07069982,0.065413519,0.063266101,0.070459459,0.347879,0.029682,0.1228,-0.3477,0.771687206,0.276602969,0.007964459,0.009134232,0.007083575,0.013332043,0.005082755,0.004561609,0.009089857,0.012634199,0.012401151,0.006412935,0.003410021,0.007212307,0.007734294,0.005243343,0.00814209,0.0093819,1.026674978,0.186246875,0.003960704,0.01351771,0.00566638,0.014023707,0.003642239,0.013915406,0.001243414,0.0126453,0.023619056,0.006922784,0.005606459,0.004557608,0.016908606,0.007928923,0.016820918,0.016209109,14
0.001511328,0.000803906,-0.095439453,0.144476645,-0.167594105,-0.243011465,9.478944074,-0.00139723,0.000924469,9.483516699,0.070278234,0.066957811,0.072964351,0.054628607,0.069966448,0.065557009,0.071314901,0.070308926,0.068722602,0.071032215,0.377669,0.028127,0.1228,-0.3482,0.770378045,0.288953289,0.007640087,0.006803672,0.007659423,0.01299406,0.003594884,0.009947105,0.010261925,0.005808852,0.003462234,0.006312519,0.004400594,0.008700115,0.005785556,0.00751184,0.010396425,0.011882445,1.026724186,0.190878906,0.006767299,0.013303901,0.009384707,0.015501697,0.00365561,0.016444975,0.012271671,0.013180075,0.019992628,0.012475038,0.008704558,0.007248535,0.011755172,0.005672583,0.023266366,0.011341439,14
-0.000614063,0.000628516,-0.087150781,0.137673777,-0.173878871,-0.24675241,9.486874859,-0.000701883,0.002833473,9.491643938,0.069701269,0.066539467,0.0732427,0.057377821,0.06871024,0.064825953,0.071588632,0.068500064,0.069756771,0.071373888,0.377669,0.028127,0.0836,-0.3482,0.781747651,0.275347555,0.012789757,0.000601025,0.01199233,0.006607521,0.007490789,0.012760037,0.002626679,0.004235824,0.007147816,0.010250653,0.00281365,0.008771952,0.009201575,0.000920019,0.005032578,0.019881079,1.047799433,0.174301563,0.018677877,0.008625218,0.01472671,0.0109537,0.010929274,0.015945492,0.004684857,0.010615813,0.01661534,0.012017775,0.007168591,0.010439075,0.010246341,0.001880781,0.011837105,0.012797402,14
-0.000475781,0.001647266,-0.0790375,0.133208219,-0.176572344,-0.243460379,9.494805648,0.000403246,0.001942992,9.499539937,0.067094018,0.065918296,0.0758141,0.055677951,0.065783429,0.065596484,0.074063227,0.068555948,0.066908081,0.073913312,0.289629,0.028946,0.1617,-0.2696,0.796903817,0.266416438,0.006081307,0.00719474,0.009081155,0.004038442,0.00788572,0.003300583,0.006353016,0.008147279,0.009165227,0.007858594,0.004529776,0.004672018,0.011853291,0.007016408,0.007336421,0.01529674,1.099838075,0.158075,0.01126682,0.007344771,0.011025522,0.006130034,0.007588184,0.009443912,0.008392688,0.013564741,0.012617723,0.017424259,0.01069949,0.009600159,0.011170068,0.006776918,0.011585803,0.010640282,14
0.002010938,0.001391406,-0.078793359,0.132486328,-0.172083199,-0.248099148,9.49435673,-0.00058823,-0.000602305,9.499134559,0.067885737,0.063101342,0.076881961,0.056239122,0.067632916,0.062242847,0.075067265,0.066302165,0.067027672,0.074924379,0.353944,0.021984,0.1617,-0.3476,0.799629672,0.264972656,0.012328162,0.015569741,0.009367827,0.004402723,0.00700419,0.006617777,0.008779428,0.008889621,0.012705121,0.0053363,0.009661928,0.004581241,0.002717279,0.001780078,0.016413731,0.004820291,1.059831994,0.157586719,0.020509326,0.02074896,0.00445971,0.005363669,0.011655584,0.012910559,0.011342004,0.014595406,0.021568753,0.00168582,0.016628416,0.002675733,0.00414477,0.006889203,0.014374495,0.014241406,14
-0.000628906,0.001319141,-0.081011719,0.131470613,-0.175375223,-0.250792641,9.492112176,0.000376492,0.002015867,9.497030473,0.065872879,0.06462851,0.073248094,0.056230636,0.066627573,0.063949805,0.071530558,0.067833629,0.06481557,0.071406512,0.353944,0.021984,0.1229,-0.3476,0.808335379,0.262941227,0.008458445,0.013462393,0.006953585,0.005984183,0.00811753,0.010027194,0.002956961,0.012519063,0.007644864,0.013459412,0.001941357,0.006470122,0.00627154,0.010038243,0.010714846,0.004527701,1.029018991,0.162023437,0.012358878,0.023354247,0.002677414,0.005424311,0.010286815,0.017508994,0.00577906,0.014021665,0.009428819,0.020116571,0.005200902,0.003840835,0.008628492,0.016673984,0.015146839,0.013128467,14
0.003419141,0.001190625,-0.084841797,0.13447023,-0.172382488,-0.244807129,9.48911941,-0.001564488,-0.001358039,9.493823727,0.064626452,0.065311806,0.074057318,0.055278323,0.065742543,0.06365783,0.072406662,0.066918725,0.065334217,0.072198089,0.283108,0.023812,0.1616,-0.2693,0.791070129,0.268940461,0.004453185,0.011182387,0.00209223,0.007408366,0.010409447,0.005345332,0.007171698,0.00970113,0.004790669,0.004981332,0.007544294,0.007399515,0.005448577,0.00891225,0.007175744,0.00240579,1.057982346,0.169683594,0.007653241,0.015785458,0.0120628,0.007709832,0.013357984,0.012680563,0.016292853,0.012327201,0.008414593,0.007476647,0.007627182,0.010434649,0.009473714,0.016822107,0.011721337,0.007771277,14
0.004932031,0.003462109,-0.083173828,0.131281488,-0.159962566,-0.243610027,9.490915066,-0.000116645,-0.003871816,9.495356457,0.069285436,0.062528718,0.066863162,0.05385503,0.068688542,0.060424056,0.06534832,0.062387864,0.071236682,0.065330649,0.430949,0.015597,0.1616,-0.231,0.766053134,0.262562977,0.001349564,0.007459981,0.009605874,0.006847543,0.004390985,0.003900465,0.009119611,0.014156054,0.004274079,0.00667142,0.003528296,0.01490035,0.004855761,0.005559888,0.003132291,0.00236805,0.92691333,0.166347656,0.002350609,0.014836645,0.021467024,0.001739701,0.005202682,0.008067528,0.012581812,0.014366766,0.003727104,0.000611263,0.004657847,0.015742183,0.004097675,0.004464813,0.007861651,0.00883926,14
0.000310156,0.002898438,-0.082178906,0.131918375,-0.167444457,-0.239270543,9.491962535,0.001195836,0.000636703,9.496430039,0.07117972,0.066570965,0.062782466,0.052908416,0.071013241,0.065545963,0.061283364,0.065711205,0.073884981,0.061445066,0.430949,0.015597,0.0836,-0.2706,0.748051006,0.26383675,0.004007627,0.006247844,0.013468326,0.003631762,0.004231458,0.006307806,0.005329603,0.009719808,0.007530908,0.007716928,0.007711957,0.006630823,0.010049527,0.007614347,0.001585038,0.003282056,0.867152213,0.164357812,0.006166095,0.012006105,0.019554814,0.004311515,0.009849977,0.004493154,0.003846867,0.011240456,0.001677002,0.001638351,0.003689258,0.005617707,0.007809986,0.004696899,0.007267293,0.011718664,14
-0.000349609,0.002362891,-0.080742188,0.135054398,-0.168940859,-0.241814379,9.493309242,0.000975617,0.00151141,9.497868551,0.068674772,0.064964941,0.075653384,0.054271667,0.068389324,0.064287838,0.073861626,0.06602758,0.069963378,0.073751654,0.312633,0.028123,0.2007,-0.3093,0.766705247,0.270108797,0.004425083,0.006953364,0.015220204,0.005134095,0.003487769,0.009279817,0.011942534,0.011350107,0.004722011,0.013361143,0.003389067,0.01009995,0.009672116,0.004041765,0.000528939,0.003201646,1.039548207,0.161484375,0.00613255,0.011009497,0.010482583,0.007855908,0.005996816,0.014445916,0.019364237,0.01218668,0.006624322,0.008454867,0.00942375,0.006899788,0.0059067,0.001861627,0.00424415,0.01153135,14
0.002392578,0.000600781,-0.082946875,0.135377719,-0.169389758,-0.245106406,9.491064688,-0.001809586,-0.000267254,9.495721336,0.063640873,0.061737563,0.083211194,0.057835373,0.063183236,0.061664565,0.081278326,0.062095646,0.065837252,0.081023081,0.312633,0.028123,0.2007,-0.3093,0.815543202,0.270755438,0.009758392,0.013125302,0.01417154,0.003446074,0.00436686,0.013773125,0.014459198,0.009879988,0.003484842,0.010209958,0.001566364,0.011539274,0.011382876,0.004422526,0.010459712,0.009082451,1.16257105,0.16589375,0.011080395,0.015486074,0.010756404,0.00467634,0.011583345,0.013172027,0.020920713,0.008933155,0.005235385,0.014354066,0.008714453,0.015577703,0.01390926,0.006493143,0.014159341,0.004528115,14
0.001105859,0.003944531,-0.088155469,0.134798176,-0.177021242,-0.237025969,9.48597702,0.001946184,-0.000172141,9.490561574,0.060051487,0.064490024,0.075318322,0.055277618,0.059434373,0.063118052,0.073550986,0.065101274,0.061875116,0.073328397,0.321209,0.018191,0.1227,-0.3089,0.762078563,0.269596352,0.007460481,0.014901728,0.007732868,0.002231978,0.013031234,0.003477997,0.008566918,0.003120184,0.009639537,0.002642281,0.003997726,0.007454328,0.005473859,0.006075223,0.008389639,0.018979482,1.038177611,0.176310938,0.00468364,0.024573146,0.009545731,0.004094736,0.012337353,0.002622557,0.012177498,0.004451759,0.011270983,0.009346537,0.001473739,0.008974295,0.012920903,0.005328449,0.003977472,0.022780814,14
0.000489844,0.004405469,-0.082980859,0.127595895,-0.175973785,-0.242113637,9.490915082,0.00255934,4.75E-05,9.495613988,0.058705268,0.063893558,0.069540982,0.054675387,0.058437632,0.063151386,0.067928902,0.064489814,0.060234747,0.067790533,0.321209,0.018191,0.0838,-0.3089,0.763735111,0.255191789,0.012182956,0.004448386,0.006207588,0.006598283,0.003215446,0.015561402,0.007924075,0.002496782,0.005378682,0.004021635,0.003246123,0.004118652,0.00123238,0.005366103,0.006994072,0.015871893,0.972315555,0.165961719,0.014636507,0.011561832,0.004726113,0.00793714,0.00540627,0.01647899,0.00613307,0.005396974,0.004666228,0.003519621,0.004044362,0.003433371,0.008907756,0.007389096,0.016037229,0.014721712,14
0.004482422,-0.00021875,-0.077426562,0.123355188,-0.164002789,-0.247799887,9.496451691,-0.003399918,-0.002213848,9.501089574,0.060315432,0.060453441,0.071063874,0.056045992,0.06093463,0.060367668,0.069413644,0.059650231,0.06309378,0.06938793,0.316445,0.012759,0.2006,-0.3094,0.804767303,0.246710375,0.006146336,0.009479879,0.0120342,0.011123316,0.009172465,0.005660051,0.01220701,0.003420859,0.005795415,0.004567183,0.008318455,0.004375207,0.009857192,0.000870082,0.003625322,0.011086316,1.015819977,0.154853125,0.002962595,0.011317952,0.010532664,0.015218503,0.004958928,0.010792579,0.008982583,0.007183681,0.005885362,0.012411946,0.016911469,0.011965908,0.0111142,0.011166805,0.013219853,0.014186644,14
0.001175391,0.000771094,-0.087149609,0.132647527,-0.17283141,-0.250942277,9.486725203,-0.001208809,0.001000602,9.491615852,0.063468818,0.067991278,0.070504046,0.060196224,0.066175534,0.067435847,0.068908124,0.070580519,0.063179655,0.068764422,0.539401,0.012759,0.2006,-0.3094,0.846392598,0.265295055,0.006380475,0.002117396,0.015955113,0.01680923,0.015098789,0.005965868,0.009619993,0.005394761,0.004642064,0.00814297,0.012421655,0.008152045,0.003504926,0.005412693,0.009615075,0.006315544,0.968175235,0.174299219,0.010040394,0.015552944,0.02014073,0.020276558,0.011927965,0.002984209,0.008652685,0.012712401,0.004103831,0.018709485,0.016407629,0.007208231,0.007312851,0.009887967,0.018010843,0.010312981,14
-0.000166016,0.003865625,-0.089898047,0.138840992,-0.17477668,-0.248099168,9.484031723,0.00216152,0.001099461,9.488872738,0.065516557,0.069845569,0.076573906,0.062082128,0.066306866,0.069632221,0.074814048,0.073425113,0.06428751,0.074612071,0.539401,0.006894,0.1622,-0.2702,0.878936384,0.277681984,0.001541124,0.013354108,0.002081955,0.017072852,0.016946639,0.0056228,0.008445618,0.003069521,0.006324373,0.014012047,0.009430557,0.009009712,0.009156468,0.004748,0.009776406,0.012140342,1.054024083,0.179796094,0.001525727,0.021822046,0.009171012,0.014112472,0.016285153,0.011182395,0.015937776,0.005283724,0.012605332,0.007145763,0.004374694,0.004072084,0.010706006,0.017333063,0.013256571,0.015525598,14
0.001849609,0.0022125,-0.086781641,0.134918305,-0.160860383,-0.249296273,9.487323766,-0.000241816,-0.000367297,9.491942168,0.064558867,0.06393602,0.076798941,0.059077588,0.063201477,0.064775693,0.074992793,0.066489024,0.064682965,0.074713185,0.294662,0.006894,0.1622,-0.2702,0.823071099,0.269836609,0.003203541,0.004191977,0.016638456,0.012408425,0.008345671,0.006491757,0.006888251,0.002004032,0.012646072,0.005554596,0.009340333,0.01152492,0.007010536,0.010558124,0.015332444,0.000482345,1.064590475,0.173563281,0.003160476,0.003188556,0.015732551,0.006487494,0.013125392,0.008022483,0.0113721,0.006916456,0.008713025,0.003356828,0.004738127,0.0099099,0.014872006,0.007021168,0.022727025,0.002212162,14
0.002618359,0.002653125,-0.088615625,0.13334648,-0.168043004,-0.248997,9.485378477,-0.000160168,-0.001113973,9.49012059,0.059665465,0.066817869,0.07028675,0.055228291,0.060128072,0.066780674,0.068672915,0.068298017,0.060844956,0.068401713,0.270415,0.019136,0.0837,-0.2702,0.792605992,0.266692961,0.004787365,0.008034601,0.00772747,0.006371222,0.006989417,0.006465389,0.010318749,0.008301495,0.008542063,0.000390603,0.007830811,0.015226831,0.011935162,0.006248927,0.010421062,0.011585786,0.996950971,0.17723125,0.010667165,0.005624882,0.011705249,0.012223052,0.005150662,0.009501665,0.008694309,0.013088064,0.009497799,0.008214497,0.011776524,0.01873166,0.008315917,0.011573645,0.014725762,0.009488212,14
0.002367578,0.003146094,-0.090107812,0.134207543,-0.170586848,-0.236577059,9.484181375,0.000517492,-0.001115469,9.488644051,0.060607458,0.066722094,0.066407008,0.051558172,0.060637017,0.066137683,0.064877045,0.068770052,0.061053861,0.064828085,0.281255,0.025786,0.0837,-0.2705,0.720845292,0.268415086,0.006072738,0.00634017,0.014416211,0.010145932,0.002081877,0.0147736,0.013014573,0.005895294,0.007177857,0.004048776,0.001722267,0.008889217,0.013650448,0.006452237,0.002601891,0.00375595,0.929962141,0.180215625,0.007495438,0.014302476,0.01533329,0.014503631,0.006471188,0.013018744,0.020765739,0.008935685,0.011546121,0.005288554,0.011752996,0.015259267,0.012667991,0.005485234,0.004237069,0.008947874,14
0.000576563,0.001923438,-0.089210547,0.13174557,-0.167294824,-0.24076691,9.485079191,7.18E-05,0.001062387,9.489589695,0.061815101,0.063004971,0.063987127,0.049907309,0.061203762,0.063080977,0.062486077,0.06629336,0.061023193,0.062315341,0.281255,0.026985,0.0838,-0.2705,0.703645338,0.263491141,0.003056057,0.002235196,0.011814237,0.010012434,0.012895458,0.011362996,0.004117771,0.011117413,0.007957189,0.005772759,0.011750798,0.007615361,0.006400236,0.004188472,0.005971482,0.004046823,0.886949277,0.178421094,0.005438474,0.005763237,0.021374396,0.012880785,0.018399801,0.010471699,0.002249727,0.013881646,0.013856073,0.005537709,0.011359777,0.004231603,0.008525215,0.008711595,0.004259466,0.003881465,14
0.001585156,0.000542578,-0.085025391,0.129802711,-0.170736484,-0.247350996,9.488969773,-0.001637332,0.000624969,9.493702918,0.062218571,0.062260889,0.069867496,0.054885483,0.061392814,0.061392887,0.068267435,0.06460831,0.062099238,0.068209182,0.333172,0.019995,0.1216,-0.2699,0.77176447,0.259605422,0.004106868,0.007925136,0.008606098,0.006236788,0.000965633,0.011299115,0.005986113,0.019396037,0.004494735,0.014703603,0.007321943,0.000751466,0.011707661,0.012890414,0.006445484,0.006969644,0.981618284,0.170050781,0.007241639,0.015334796,0.014228297,0.010144144,0.004452964,0.009330923,0.006030601,0.025572537,0.002793125,0.012707099,0.01452882,0.010287882,0.008911558,0.007733423,0.008663468,0.0072442,14
0.001190625,0.003991016,-0.076771484,0.126673418,-0.176572348,-0.239420184,9.497050227,0.001989793,-0.000594699,9.501689961,0.060733913,0.061986873,0.075390956,0.055496267,0.060138681,0.06206487,0.073688464,0.06194833,0.062957287,0.073793026,0.333172,0.019995,0.2009,-0.2699,0.768868572,0.253346836,0.005592015,0.006184658,0.013622779,0.008970809,0.009078386,0.001069923,0.007589654,0.014044651,0.008146572,0.007234972,0.005496199,0.005251178,0.01382057,0.006488283,0.003879396,0.007165446,1.036472947,0.153542969,0.013075807,0.004294823,0.022162389,0.025239375,0.016952349,0.005248802,0.003308117,0.020463978,0.010038787,0.003874009,0.01026164,0.005461853,0.018735302,0.008726326,0.008278174,0.009110934,14
0.000963672,0.003435547,-0.071083594,0.126060027,-0.172382484,-0.243161125,9.502586801,0.001597039,-0.000320207,9.507245859,0.062513358,0.063111663,0.073776995,0.050085247,0.062249216,0.06334735,0.072104867,0.062082572,0.065786001,0.071966223,0.274576,0.020205,0.2009,-0.2695,0.718607688,0.252120055,0.001223105,0.003740959,0.012885732,0.008018399,0.006802686,0.007644136,0.007321042,0.004073072,0.003969763,0.004657917,0.005464302,0.001735506,0.00233375,0.003284959,0.004749011,0.007072511,1.003775925,0.142167188,0.00160154,0.004063832,0.020325598,0.022349812,0.007114131,0.019704483,0.022167351,0.003019658,0.006643071,0.006133648,0.00803616,0.005217243,0.016738825,0.006435801,0.0034341,0.009438586,14
0.001782031,4.53E-05,-0.06916875,0.125109402,-0.168940832,-0.245256055,9.50453209,-0.001796633,0.000175809,9.50917357,0.065916805,0.063128618,0.0696366,0.048110636,0.064773362,0.063052576,0.068044014,0.062688088,0.068704766,0.067745134,0.328027,0.02621,0.1621,-0.3087,0.690801858,0.250218805,0.007430188,0.006959493,0.004194284,0.007154668,0.001341486,0.0030241,0.001027598,0.00354611,0.004775067,0.006015164,0.003983809,0.004707381,0.005170042,0.004616111,0.010410877,0.005310915,0.982352638,0.1383375,0.009308665,0.01383308,0.006694236,0.004980349,0.009022674,0.015083167,0.00499471,0.015061912,0.000920361,0.004855815,0.000725099,0.006955942,0.001588958,0.009209026,0.008571908,0.003893801,14
0.000191797,-0.000173828,-0.073972266,0.124574129,-0.169539395,-0.244208594,9.499893332,-0.001533934,0.001783684,9.504533305,0.062217039,0.060382167,0.070690848,0.04967303,0.061349033,0.061787184,0.069141653,0.061161603,0.063964119,0.068758273,0.328027,0.025501,0.1621,-0.3087,0.711903646,0.249148258,0.012117712,0.003238294,0.002714022,0.007564472,0.006408242,0.001988065,0.003688256,0.003878161,0.003499756,0.010944192,0.007956292,0.003055123,0.009248328,0.015441497,0.000937017,0.011390574,0.985439902,0.147944531,0.024230467,0.009470238,0.006205923,0.009427801,0.009156922,0.007780535,0.011664858,0.004095188,0.002127021,0.011450203,0.007828022,0.005227006,0.02148025,0.012552307,0.013030857,0.009456172,14
0.001848438,0.00143125,-0.083794141,0.130364648,-0.170586844,-0.251840125,9.490017223,-0.000997801,-4.21E-05,9.494872645,0.062601339,0.060145102,0.073268629,0.05419072,0.062131155,0.059835478,0.071663789,0.061769396,0.063206392,0.071490126,0.31936,0.025501,0.1229,-0.308,0.747391243,0.260729297,0.009304629,0.007072946,0.008936607,0.012387203,0.008580623,0.006396598,0.011052232,0.003712404,0.017597114,0.009008274,0.006826649,0.00517185,0.016236636,0.000684408,0.009361872,0.011878255,1.013288157,0.167588281,0.011521399,0.013876881,0.00821975,0.024244703,0.012256707,0.006936509,0.012887888,0.010020783,0.017729698,0.008790062,0.007493321,0.002456603,0.025984815,0.007799358,0.009615508,0.017422414,14
0.002910547,0.00455,-0.083034766,0.130942391,-0.172382492,-0.25213941,9.490615777,0.001738816,-0.002225117,9.495498121,0.063210904,0.06130649,0.072207286,0.052402618,0.062341256,0.059820496,0.070537637,0.064631376,0.062282696,0.07050862,0.31936,0.021317,0.1624,-0.308,0.740354315,0.261884781,0.006982583,0.006610321,0.006977669,0.014892609,0.002258148,0.003936979,0.004896853,0.005975114,0.012522285,0.009405971,0.008860405,0.004964747,0.008109902,0.013301307,0.002693236,0.008112796,1.007625987,0.166069531,0.007854639,0.017873139,0.007462851,0.017544379,0.007592595,0.011005575,0.014251943,0.010696525,0.008535035,0.018872011,0.016600503,0.006419255,0.013056649,0.017823961,0.007450399,0.007911999,14
0.000533594,0.001832031,-0.092096484,0.137255785,-0.175225617,-0.253486145,9.481787172,-3.06E-05,0.001308371,9.486762762,0.057504762,0.076855751,0.072899249,0.064607749,0.056989525,0.075805343,0.071180853,0.076373736,0.061403517,0.07097454,0.552095,0.018149,0.1624,-0.3088,0.933675329,0.27451157,0.011110913,0.012765158,0.017074995,0.001780105,0.010629387,0.002437674,0.009978616,0.010106258,0.000724219,0.006691355,0.004910088,0.011692756,0.005813452,0.010948647,0.011407087,0.013352947,1.01212543,0.184192969,0.020906715,0.020324117,0.005692343,0.002001577,0.010455716,0.015539909,0.014221286,0.008492383,0.012951713,0.008633807,0.00653435,0.02722068,0.002079716,0.016665071,0.008554598,0.010748628,14
